,r,e,a,n,u,d,c,i,ã,³, ,l,p,­,o,s,m,t,",",v,1,7,b,y,±,q,h,.,g,"""",f,2,0,¡,x,z,(,),k,â,¿,©,?,4,3,j,6,-,º,9,8,:,;,5,¤,/,w,%,!,[,],‰,¼,š
"('o', 'v')",0.05513002529811463,0.11107800349382739,0.08664458193843153,0.056041458526866844,0.02958652481026414,0.03967655805420691,0.035271297448571215,0.05063712688202199,0.018141026764587315,0.0071921429781665,0.15271764850226985,0.04054709363807922,0.024526901886549934,0.0041949298605390315,0.0695668939407218,0.06447805841352193,0.023668051344071888,0.03764336085160582,0.010148458450914064,0.005918473466192254,0.000981543477117768,0.0003096535969478672,0.009225340180767592,0.006806536612155949,0.001957244433538406,0.007817292692759364,0.005602977348547257,0.006210599501048733,0.0084365998866551,0.0002687559520679602,0.0062047569803516025,0.0007361576078383259,0.001127606494546007,0.0027693548104394164,0.001670960919379057,0.0021851027407264593,0.000461559135073236,0.0004907717385588838,0.00039729140740481076,0.00033886620043351506,0.0003271811590392559,0.002132520054452293,0.0003271811590392559,0.00033886620043351506,0.0003096535969478672,0.0023837484444288646,0.00036807880391916294,0.0010107560806034155,0.0008413229803866582,0.0011334490152431365,0.0003739213246162925,0.0004089764487990699,0.00036223628322203333,0.000461559135073236,0.00022201578649092365,0.0004089764487990699,0.00025707091067370103,0.00028044099346221936,0.00020448822439953496,0.00020448822439953496,0.00020448822439953496,0.00021617326579379407,0.0002103307450966645,0.00020448822439953496
"(' ', '3')",0.055572621902950245,0.11205501140163286,0.08739085742642107,0.05649420466226355,0.02974467431501589,0.039947068067157386,0.0354927513971431,0.05099424601533608,0.018171721587485378,0.007100913312144807,0.15425286813095926,0.040827297753937404,0.02462870848446897,0.004070323853633754,0.07014662618003946,0.06502475276770206,0.023760293961269895,0.03789122960407386,0.01009014969812257,0.005813060481822371,0.0008211538688753145,0.00014768954476174724,0.009156751775228327,0.006711012913973795,0.001807720027883786,0.007733024563725085,0.005494051065136997,0.006108439571345866,0.008359228233514893,0.00010042889043798811,0.0061025319895553955,0.0005730354336755792,0.0009688434136370618,0.0026288738967591005,0.0015182485201507617,0.0020381157177121116,0.0002953790895234945,0.0003249169984758439,0.00023039568982832564,0.00017131987192362677,0.000159504708342687,0.0019849474815978826,0.000159504708342687,0.0001772274537140967,0.00014178196297127735,0.002238973498588088,0.00020085778087597622,0.0008506917778276639,0.0006793719059040372,0.0009747509954275316,0.0002067653626664461,0.00024221085340926546,0.00019495019908550632,0.0002953790895234945,5.3168236114229e-05,0.00024221085340926546,8.861372685704835e-05,0.00011815163580939775,3.544549074281933e-05,3.544549074281933e-05,3.544549074281933e-05,4.7260654323759114e-05,4.135307253328922e-05,3.544549074281933e-05
"('3', '4')",0.05561897101354987,0.11216650204933788,0.08747390273185907,0.05654161664074189,0.02976123587198883,0.0399753961166082,0.03551594225184677,0.05103531485282027,0.018174935976673624,0.007091359660277148,0.15441302586364952,0.04085664097847751,0.024639369762063885,0.0040572750016264585,0.07020978359228525,0.0650820030873142,0.02376995369028679,0.03791718664056446,0.010078129158559013,0.0058020215402267575,0.0008043577262699683,0.0001242022959681569,0.00914956913632089,0.00670100958723437,0.0017920616989691208,0.007724199930210137,0.005482644207737211,0.006097741292531893,0.008351125805097025,8.280153064543793e-05,0.0060918268974857895,0.0005559531343336546,0.0009522176024225361,0.002614162610377397,0.0015022563417100882,0.0020227231057671265,0.0002779765671668273,0.00030754854239734084,0.0002129182216596975,0.00015377427119867042,0.000141945481106465,0.001969493550352202,0.000141945481106465,0.00015968866624477314,0.0001242022959681569,0.0022238125373346186,0.00018334624642918395,0.0008339297015004818,0.0006624122451635033,0.0009581319974686387,0.00018926064147528667,0.00022474701175190294,0.00017743185138308123,0.0002779765671668273,3.548637027661625e-05,0.00022474701175190294,7.09727405532325e-05,9.463032073764333e-05,1.7743185138308126e-05,1.7743185138308126e-05,1.7743185138308126e-05,2.957197523051354e-05,2.3657580184410833e-05,1.7743185138308126e-05
"('4', ' ')",0.05557262190295024,0.11205501140163285,0.08739676500821153,0.05649420466226354,0.029744674315015887,0.03994706806715738,0.03549275139714309,0.05099424601533607,0.018171721587485375,0.007100913312144806,0.15424696054916878,0.0408272977539374,0.024628708484468968,0.004070323853633753,0.07014662618003945,0.06502475276770206,0.023760293961269892,0.03789122960407386,0.010084242116332097,0.00581896806361284,0.0008211538688753144,0.00014178196297127732,0.009156751775228327,0.006716920495764263,0.0018077200278837858,0.007733024563725084,0.005494051065136996,0.006108439571345865,0.008359228233514893,0.0001004288904379881,0.006102531989555395,0.0005730354336755791,0.0009688434136370617,0.0026288738967591,0.0015182485201507615,0.0020381157177121116,0.00029537908952349443,0.00032491699847584385,0.0002303956898283256,0.00017131987192362677,0.00015950470834268698,0.0019849474815978826,0.00015950470834268698,0.00017131987192362677,0.00014178196297127732,0.0022389734985880875,0.0002008577808759762,0.0008625069414086036,0.0006793719059040371,0.0009747509954275314,0.00020676536266644609,0.00024221085340926543,0.0001949501990855063,0.00029537908952349443,5.3168236114228995e-05,0.00024221085340926543,8.861372685704833e-05,0.00011224405401892786,3.544549074281933e-05,3.544549074281933e-05,3.544549074281933e-05,4.726065432375911e-05,4.135307253328921e-05,3.544549074281933e-05
"('l', 'l')",0.053164430424737875,0.10645659321130266,0.08334814288253065,0.05403078905278124,0.02888417451572774,0.03847520881464368,0.034287808779100766,0.04886595877021504,0.018060245246134705,0.007597298738226409,0.1459258930158166,0.03930269237604408,0.02407477341389728,0.0047483117113915055,0.06728718677803448,0.06205015994313133,0.023258397014394885,0.0365425626443931,0.010401857117469344,0.0063866180913452995,0.0016938421894437533,0.0010551803803092235,0.009529944908476987,0.007230762395592678,0.0026212902079260705,0.008191531899768971,0.006086724720099521,0.006664297138795096,0.00878021148036254,0.0010163053136662522,0.006658743557846099,0.0014605917895859249,0.0018326817131686514,0.0033932379598365027,0.0023491647414252714,0.0028378798649369113,0.0011995734849831173,0.0012273413897280966,0.0011384840945441621,0.0010829482850542031,0.0010718411231562112,0.002787897636395948,0.0010718411231562112,0.0010829482850542031,0.0010551803803092235,0.0030267016172027725,0.0011107161897991828,0.001721610094188733,0.0015605562466678513,0.001838235294117647,0.0011162697707481784,0.001149591256442154,0.0011051626088501867,0.0011995734849831173,0.0009718766660742848,0.001149591256442154,0.0010051981517682604,0.001027412475564244,0.0009552159232272971,0.0009552159232272971,0.0009552159232272971,0.0009663230851252888,0.0009607695041762929,0.0009552159232272971
"('h', 'i')",0.055434213082615584,0.11173973707604544,0.08714286555319413,0.05635850911638477,0.029695217798291523,0.039862474169752554,0.03544116002095856,0.05087160527260846,0.01816212270177029,0.007129442655378873,0.15376871405106587,0.040739672316450704,0.024602758758735188,0.0041092906469483515,0.06995802400814793,0.06487733944035935,0.023731447847920924,0.03781371608216226,0.010102496776738351,0.005846025232692999,0.0008713109108142636,0.00019427878416804526,0.00918408797885305,0.006740885087042783,0.0018544793034222502,0.00775937689495405,0.00552811449496347,0.006140387026887007,0.008383423898645348,0.00015306813298088414,0.006134499791003126,0.0006240470036912968,0.0010184918079112677,0.002672805091281592,0.0015660047451121226,0.0020840815028935764,0.0003473469171489294,0.00037678309656833016,0.00028258732242624764,0.00022371496358744605,0.00021194049181968576,0.0020310963799386552,0.00021194049181968576,0.00022371496358744605,0.00019427878416804526,0.002290134758829382,0.00025315114300684683,0.0009007470902336643,0.0007300172496011397,0.0010243790437951476,0.000259038378890727,0.00029436179419400796,0.0002472639071229667,0.0003473469171489294,0.00010597024590984285,0.00029436179419400796,0.00014129366121312382,0.00016484260474864445,8.830853825820238e-05,8.830853825820238e-05,8.830853825820238e-05,0.00010008301002596271,9.419577414208255e-05,8.830853825820238e-05
"('c', 'k')",0.05558805973677524,0.11209214639883222,0.08741851792753341,0.056509996513187846,0.02975019059269897,0.03995650349567695,0.035500475743016034,0.051007925110366475,0.018172792227363795,0.0070977312081508676,0.1543062130264939,0.040837071314173606,0.02463225951338286,0.0040659775780248104,0.07016766247658222,0.06504973139726611,0.023763511397147906,0.03789987530214114,0.010088115880360975,0.005809383661625564,0.000815559456057302,0.00013592657600955033,0.009154359401686673,0.0067076810335147665,0.0018025045949092544,0.007730085279151818,0.005496161551690513,0.006104876218168065,0.00835652949902192,9.455761809360022e-05,0.006098966367037214,0.0005673457085616013,0.0009633057343285524,0.0026239739020974067,0.0015129218894976036,0.002032988789012405,0.0002895827054116507,0.00031913196106590075,0.00022457434297230055,0.00016547583166380043,0.00015365612940210037,0.001979800128834755,0.00015365612940210037,0.00016547583166380043,0.00013592657600955033,0.0022339237274613052,0.00019502508731805048,0.000845108711711552,0.0006737230289169016,0.0009692155854594024,0.0002009349384489005,0.0002363940452340006,0.00018911523618720045,0.0002895827054116507,4.727880904680011e-05,0.0002363940452340006,8.273791583190019e-05,0.00010637732035530025,2.954925565425007e-05,2.954925565425007e-05,2.954925565425007e-05,4.1368957915950095e-05,3.545910678510009e-05,2.954925565425007e-05
"('k', 's')",0.05563444448388891,0.11220372276852804,0.08750162708414687,0.05655744494538914,0.029766764883382438,0.039984853325759996,0.03552368442850888,0.051049025524512764,0.018176009088004545,0.0070881702107517715,0.1544605772302886,0.04086643709988522,0.024642928988131158,0.004052918693126013,0.07023086844876755,0.06510111588389127,0.023773178553255944,0.03792585229625948,0.010076088371377518,0.005798336232501449,0.0007987503993751997,0.00011833339250002957,0.009147171240252288,0.006697670015501674,0.0017868342267504465,0.007721253860626929,0.005478836072751369,0.006100086383376524,0.008348420840877087,7.691670512501923e-05,0.006088253044126521,0.0005502502751251375,0.0009466671400002367,0.0026092513046256523,0.0014969174151253741,0.0020175843421255044,0.00027216680275006803,0.0003017501508750754,0.00020708343687505176,0.000147916740625037,0.00013608340137503402,0.001964334315500491,0.00013608340137503402,0.000147916740625037,0.00011833339250002957,0.0022187511093755543,0.00017750008875004437,0.000828333747500207,0.0006567503283751642,0.0009525838096252381,0.00018341675837504586,0.00021891677612505473,0.00017158341912504289,0.00027216680275006803,2.9583348125007392e-05,0.00021891677612505473,6.508336587501626e-05,8.875004437502217e-05,1.1833339250002958e-05,1.1833339250002958e-05,1.1833339250002958e-05,2.3666678500005915e-05,1.7750008875004438e-05,1.1833339250002958e-05
"('f', 'r')",0.0546823099896597,0.11001738788855576,0.08596317926855333,0.05558347630683558,0.029455429815896342,0.03940291954779936,0.035047282348115924,0.050216915353909965,0.018138860486745345,0.007284427730505057,0.15117064970625443,0.04026364891484556,0.02442391787833099,0.004320976956715133,0.06895077667827784,0.06392504144787388,0.023574741925607563,0.037392625455637776,0.01020166484700391,0.006025105569323373,0.0011437880179540059,0.000479466694394861,0.009294721822666644,0.006903165057853722,0.002108498113905112,0.00790253539677313,0.005713163382608645,0.006313940927392568,0.008514866355879822,0.0004390297442651739,0.006308164220231183,0.0009011663171758834,0.0012882056969886024,0.0029114604093374696,0.0018254394629973023,0.0023337896931990825,0.0006296610805908415,0.0006700980307205286,0.000566117301815619,0.0005083502302017804,0.0004967968158790127,0.0022817993287466277,0.0004967968158790127,0.0005083502302017804,0.000479466694394861,0.002530197736686134,0.0005372337660086997,0.001172671553760925,0.0010051470460807931,0.0012939824041499862,0.0005430104731700835,0.0005776707161383867,0.0005314570588473158,0.0006296610805908415,0.000392816086974103,0.0005776707161383867,0.00042747632994240617,0.0004505831585879417,0.0003754859654899514,0.0003754859654899514,0.0003754859654899514,0.00038703937981271914,0.0003812626726513353,0.0003754859654899514
"('©', 's')",0.05496468343088542,0.11060427987944658,0.08630741124311996,0.0558723250753459,0.02952744452331359,0.03957550298474464,0.03518856836985234,0.050455566286931125,0.01812956002653106,0.007226223861666105,0.1522627040739146,0.04044241711951779,0.02448886975342402,0.0042414792231518445,0.0693182214878341,0.06427382850227492,0.02363359204999011,0.03764385538243132,0.010193513853171509,0.005957852845689284,0.001041460604861701,0.00037236580285558024,0.009250962914693323,0.0068422216274712875,0.0020131026216879807,0.007848772938315278,0.005643669199529889,0.006254581844839824,0.008465503799294833,0.00033163829316825116,0.006242945413500588,0.0007970955467377265,0.001186915996602162,0.0028218345997649444,0.0017280100538766773,0.0022400130328031,0.0005236394102656598,0.000552730488613752,0.0004596390378998569,0.0004014568812036725,0.0003898204498644356,0.002187649091776534,0.0003898204498644356,0.0004014568812036725,0.00037236580285558024,0.002437832365570127,0.00043054795955176463,0.0010705516832097933,0.0009018234287908585,0.0011927342122717804,0.00043636617522138313,0.0004712754692390938,0.00042472974388214625,0.0005236394102656598,0.00028509256781130365,0.0004712754692390938,0.0003200018618290143,0.00034327472450748804,0.0002676379208024483,0.0002676379208024483,0.0002676379208024483,0.0002792743521416852,0.00027345613647206677,0.0002676379208024483
"(' ', 'z')",0.05517535855501744,0.11109941274186379,0.08667906693806883,0.05608783135630894,0.02960272338036078,0.039704265225427575,0.03529398001918533,0.05064808965630192,0.01814417070260406,0.0071827987178587314,0.15287428932406824,0.04057579373435344,0.02453732949626822,0.004182167005919376,0.0697807725603051,0.06453405395287898,0.023677499356589693,0.03766874897639269,0.010136636952808779,0.005907676469900096,0.0009651154629044713,0.00029245923118317304,0.009218314966893617,0.006796752532696943,0.0019419292950562691,0.007808661472590721,0.005591820500222269,0.006200135701083269,0.00842867504269905,0.00025151493881752886,0.006194286516459605,0.0007194497087106059,0.0011113450784960577,0.002754965957745491,0.0016553192484967598,0.0021700474953791444,0.0004445380313984231,0.00047378395451674036,0.00038019700053812497,0.0003217051543014904,0.00031000678505416343,0.002117404833766173,0.00031000678505416343,0.0003217051543014904,0.00029245923118317304,0.002368919772583702,0.0003509510774198077,0.0009943613860227884,0.0008247350319365482,0.001117194263119721,0.0003568002620434712,0.00039189536978545195,0.0003451018927961442,0.0004445380313984231,0.00020472146182822117,0.00039189536978545195,0.0002398165695702019,0.0002632133080648558,0.00018717390795723078,0.00018717390795723078,0.00018717390795723078,0.00019887227720455768,0.00019302309258089422,0.00018717390795723078
"('z', 'i')",0.05558805973677523,0.11209214639883221,0.0874185179275334,0.05650999651318783,0.029750190592698966,0.03997423304906949,0.035500475743016034,0.05100792511036647,0.01817279222736379,0.007097731208150867,0.154300303175363,0.0408370713141736,0.024632259513382857,0.00406597757802481,0.07016766247658221,0.06504382154613525,0.023769421248278754,0.03789987530214114,0.010082206029230123,0.005809383661625563,0.0008155594560573019,0.0001359265760095503,0.009154359401686673,0.006707681033514766,0.0018025045949092541,0.007730085279151817,0.005490251700559662,0.006104876218168064,0.008356529499021919,9.455761809360021e-05,0.006098966367037213,0.0005673457085616012,0.0009633057343285523,0.0026239739020974063,0.0015129218894976034,0.002032988789012405,0.0002895827054116507,0.0003191319610659007,0.00022457434297230052,0.0001654758316638004,0.00015365612940210034,0.0019798001288347544,0.00015365612940210034,0.0001654758316638004,0.0001359265760095503,0.002233923727461305,0.00019502508731805045,0.0008451087117115519,0.0006737230289169016,0.0009692155854594023,0.00020093493844890048,0.00023639404523400056,0.00018911523618720042,0.0002895827054116507,4.7278809046800105e-05,0.00023639404523400056,8.273791583190019e-05,0.00010637732035530023,2.9549255654250067e-05,2.9549255654250067e-05,2.9549255654250067e-05,4.1368957915950095e-05,3.5459106785100084e-05,2.9549255654250067e-05
"('y', ',')",0.055054698980662925,0.11080917170114997,0.08646287700310233,0.055964404842434284,0.02955960905973735,0.03963051946537286,0.035233607800144624,0.050535326910965454,0.018135802757108535,0.007207669520188473,0.1526847985817919,0.040499405192321154,0.024509575237339928,0.004216136782440345,0.06944088078188053,0.06438501551165124,0.02365235240605538,0.0376011756198829,0.010152550675281658,0.0059364138928413145,0.0010088404749131114,0.0003382239742483264,0.00923701336567843,0.006822793963285205,0.0019826922628350166,0.007831634438198317,0.005621515709920459,0.0062279862844347,0.008449767908376293,0.0002974038394252525,0.006222154836602832,0.0007639196659746683,0.0011546266707098038,0.0027932635114646266,0.0016969513190734998,0.002210118728277857,0.0004898416178768866,0.000518998857036225,0.0004256956917263418,0.00036738121340766487,0.00035571831774392946,0.002157635697791048,0.00035571831774392946,0.00036738121340766487,0.0003382239742483264,0.0024083879545613585,0.00039653845256700334,0.00103799771407245,0.0008688857269482867,0.0011604581185416715,0.00040236990039887105,0.0004373585873900772,0.00039070700473513564,0.0004898416178768866,0.000250752256770311,0.0004373585873900772,0.0002857409437615171,0.0003090667350889879,0.00023325791327470787,0.00023325791327470787,0.00023325791327470787,0.0002449208089384433,0.00023908936110657555,0.00023325791327470787
"('y', 'o')",0.05462563666745144,0.1093488908922819,0.08537516724184463,0.055343412824650155,0.029342689306283698,0.03925948469414122,0.034929858913918546,0.04999741600583408,0.01809370137066535,0.00733280122194213,0.15059517998954916,0.040115073873522096,0.024369936089210967,0.004387047872798581,0.0686136584189401,0.06366387403889771,0.023525831328345268,0.03726119587249998,0.01023261689702496,0.006080999603787562,0.0012288327811242096,0.0005684787165013867,0.009331090043583368,0.006953815410941206,0.0021877817271417008,0.007947217612504234,0.005770920303877714,0.006385336694439819,0.00855589179380875,0.0005282832516982583,0.006362367857409459,0.0009876599923054395,0.0013723880125639538,0.002985948813946678,0.001906413473519802,0.0024117278881877016,0.0007177761571987207,0.0007464872034866695,0.0006546118553652332,0.0005971897627893355,0.0005857053442741561,0.0023600480048693935,0.0005857053442741561,0.0005971897627893355,0.0005684787165013867,0.002606963002945753,0.0006259008090772843,0.0012575438274121586,0.0010910197589420554,0.0013781302218215438,0.0006316430183348742,0.0006660962738804127,0.0006201585998196947,0.0007177761571987207,0.00048234557763754025,0.0006660962738804127,0.0005167988331830788,0.0005397676702134378,0.0004651189498647709,0.0004651189498647709,0.0004651189498647709,0.0004766033683799505,0.00047086115912236073,0.0004651189498647709
"('r', 'g')",0.05414382898230341,0.10869788165046666,0.0849789760360997,0.055032646968333016,0.029251227822281987,0.03907380607814761,0.03477785247900453,0.04979089987123534,0.018106817689756943,0.0073954214478617105,0.14931002655058856,0.03992274120582974,0.024300055836001692,0.004472577686110511,0.06843328737308704,0.06325991089029935,0.023462515810704566,0.03709105826315849,0.010272684800072929,0.0061533552878972626,0.0013389245302369043,0.0006837061430996959,0.009378169262850828,0.007019383069156878,0.002290415579383981,0.008005059425458939,0.0058456875235024,0.006438232847522136,0.00860899985186367,0.0006438232847522135,0.006432535296329638,0.0010996273801520107,0.0014813633100493409,0.0030823751951411286,0.002011235570951605,0.0025126200758913823,0.00083184247410463,0.0008603302300671172,0.0007691694109871578,0.0007121938990621832,0.0007007987966771883,0.002461342115158905,0.0007007987966771883,0.0007121938990621832,0.0006837061430996959,0.002706336816436296,0.0007406816550246704,0.0013674122861993918,0.0012021833016169652,0.0014870608612418386,0.0007463792062171679,0.0007805645133721527,0.000734984103832173,0.00083184247410463,0.0005982428752122339,0.0007805645133721527,0.0006324281823672186,0.0006552183871372084,0.0005811502216347415,0.0005811502216347415,0.0005811502216347415,0.0005925453240197364,0.0005868477728272389,0.0005811502216347415
"('r', 'v')",0.05480071151695646,0.11028512825266963,0.08615844578739085,0.05570459299260091,0.029468853750818414,0.03947528521516434,0.035106524749549506,0.05039139226717808,0.018118188297052532,0.00726002236527241,0.15157976464316958,0.040338607906645264,0.024451152738587046,0.004287642897287776,0.06910057999061353,0.06407129075433543,0.023599418271152854,0.03745893423103441,0.010186048937070147,0.005996905944179524,0.001100881284438753,0.00043455840175213935,0.009276373349402336,0.006877610971730527,0.002068497992340184,0.007879992351772128,0.005684023894917984,0.006286611545347618,0.008494168226248485,0.00039399961758860636,0.006280817433324255,0.000857528579457555,0.0012457340850227996,0.002873879563587482,0.0017845865031954524,0.0022944683612512963,0.0005852053143595477,0.000614175874476357,0.0005214700821025673,0.0004635289618689487,0.00045194073782222493,0.0022423213530410394,0.00045194073782222493,0.0004635289618689487,0.00043455840175213935,0.0024914681700455993,0.000492499521985758,0.0011298518445555625,0.0009618225958780685,0.0012515281970461615,0.0004982936340091199,0.000533058306149291,0.0004867054099623961,0.0005852053143595477,0.0003476467214017115,0.000533058306149291,0.00038241139354188266,0.00040558784163533006,0.0003302643853316259,0.0003302643853316259,0.0003302643853316259,0.00034185260937834967,0.0003360584973549878,0.0003302643853316259
"('i', 'g')",0.053205617716391644,0.10601281583053886,0.08295428135064244,0.05400245692088051,0.029162101442057612,0.03839215556072025,0.034219816948327195,0.04884513651404983,0.01799528536804011,0.0076253084985114595,0.14545635645273747,0.03922219639872949,0.02404351627433403,0.004786568832519893,0.066757417798289,0.06188231127638146,0.023230076253084982,0.036466460816538836,0.0104197793198092,0.006418982480604712,0.001743085759819383,0.00110672111734564,0.009551003242692875,0.007260090529787398,0.0026671978928029926,0.008217404296291376,0.006120167778921389,0.006695662759941122,0.008803966488484567,0.0010679858782385427,0.006690129154354393,0.0015106743251767987,0.001881425899487588,0.0034363690693582126,0.0023960512190533104,0.0028830085106853922,0.0012505948626005733,0.0012782628905342144,0.001189725201146563,0.001134389145279281,0.0011233219341058244,0.0028332060604048383,0.0011233219341058244,0.001134389145279281,0.00110672111734564,0.003071151100634151,0.001162057173212922,0.001770753787753024,0.0016102792257379063,0.0018869595050743163,0.0011675907787996502,0.0012007924123200195,0.0011565235676261937,0.0012505948626005733,0.001023717033544717,0.0012007924123200195,0.0010569186670650863,0.001079053089411999,0.0010071162167845323,0.0010071162167845323,0.0010071162167845323,0.0010181834279579887,0.0010126498223712605,0.0010071162167845323
"('e', 'p')",0.054428228994445056,0.10905668796732247,0.0852407622469236,0.0551948237690147,0.02929078541639254,0.03917070463789839,0.03488578309944566,0.04988014805576691,0.01809506919375969,0.00736274234978461,0.14985783671531303,0.04002311226036762,0.02434224452084966,0.004427942951618717,0.0684271649151311,0.06345574059348165,0.023495557754907068,0.037317147123267294,0.010251774895737389,0.006115595626977271,0.0012814718619671736,0.0006235733614036695,0.009353600421055042,0.0069851658190264255,0.0022368549019159147,0.007974873998135,0.005806669374538756,0.00640163845330923,0.008581284789958753,0.0005835273657171953,0.0063959175967825905,0.0010411958878483287,0.001424493275133153,0.0030320539591187595,0.0019565329321105957,0.0024599683064548423,0.0007723156310962878,0.0008009199137294837,0.0007093862093032569,0.0006521776440368653,0.0006407359309835869,0.00240848059771509,0.0006407359309835869,0.0006521776440368653,0.0006235733614036695,0.002654477428360574,0.0006807819266700611,0.0013100761446003695,0.0011441713053278336,0.0014302141316597922,0.0006865027831967003,0.0007208279223565353,0.0006750610701434218,0.0007723156310962878,0.0005377605135040819,0.0007208279223565353,0.0005720856526639169,0.0005949690787704735,0.0005205979439241643,0.0005205979439241643,0.0005205979439241643,0.0005320396569774427,0.0005263188004508035,0.0005205979439241643
"('s', 'h')",0.05563444448388891,0.11220372276852804,0.08750162708414687,0.05655744494538914,0.029766764883382438,0.039984853325759996,0.03552368442850888,0.051049025524512764,0.018176009088004545,0.0070881702107517715,0.1544605772302886,0.04086643709988522,0.024642928988131158,0.004052918693126013,0.07023086844876755,0.06510111588389127,0.023773178553255944,0.03792585229625948,0.01008200504100252,0.005798336232501449,0.0007987503993751997,0.00011833339250002957,0.009147171240252288,0.006697670015501674,0.0017868342267504465,0.007721253860626929,0.005478836072751369,0.006094169713751523,0.008348420840877087,7.691670512501923e-05,0.006088253044126521,0.0005502502751251375,0.0009466671400002367,0.0026092513046256523,0.0014969174151253741,0.0020175843421255044,0.00027216680275006803,0.0003017501508750754,0.00020708343687505176,0.000147916740625037,0.00013608340137503402,0.001964334315500491,0.00013608340137503402,0.000147916740625037,0.00011833339250002957,0.0022187511093755543,0.00017750008875004437,0.000828333747500207,0.0006567503283751642,0.0009525838096252381,0.00018341675837504586,0.00021891677612505473,0.00017158341912504289,0.00027216680275006803,2.9583348125007392e-05,0.00021891677612505473,6.508336587501626e-05,8.875004437502217e-05,1.1833339250002958e-05,1.1833339250002958e-05,1.1833339250002958e-05,2.3666678500005915e-05,1.7750008875004438e-05,1.1833339250002958e-05
"('h', ',')",0.055480243304413424,0.11183279894379479,0.08722533949453036,0.05639970765748773,0.029711665409279515,0.039890607317993196,0.03544652961146737,0.050912391550358344,0.018165314975480948,0.0071199547340626175,0.15399259713315724,0.04076881365522444,0.02460745944926443,0.004096331572991324,0.07002074688796679,0.0649106469256884,0.023741041116559787,0.03783949453036589,0.010096425877027533,0.0058350622406639,0.0008546303281780458,0.00017682006789890607,0.009171067521689927,0.006730950584685025,0.001838928706148623,0.007750612976235382,0.005516786118445869,0.006129762353828744,0.00837537721614485,0.00013556205205582798,0.006123868351565446,0.0006070822331195774,0.0010019803847604676,0.002658195020746887,0.0015501225952470766,0.002068794794417201,0.00033006412674462465,0.000359534138061109,0.00026523010184835904,0.00020629007921539038,0.00019450207468879667,0.002015748774047529,0.00019450207468879667,0.00020629007921539038,0.00017682006789890607,0.002269190871369294,0.00023576009053187473,0.0008841003394945301,0.000713174273858921,0.0010078743870237643,0.0002416540927951716,0.0002770181063749528,0.00022986608826857784,0.00033006412674462465,8.841003394945303e-05,0.0002770181063749528,0.00012377404752923424,0.0001473500565824217,7.072802715956242e-05,7.072802715956242e-05,7.072802715956242e-05,8.251603168615615e-05,7.662202942285929e-05,7.072802715956242e-05
"('f', 'a')",0.05486018023664039,0.11034126583453743,0.08611435103784042,0.05577122829007307,0.029490103232769876,0.03951163182052934,0.03521751997632436,0.0503629685079122,0.018122312553313723,0.007247764450556784,0.15178524798495902,0.04043428558164906,0.024464831804281346,0.0042709004288309,0.06917582066860482,0.06418536636317741,0.02361761514312739,0.03749223868298429,0.010178205641534507,0.006087193681852735,0.0010793308148947655,0.0004120026228899373,0.009272960441945352,0.006864776096884448,0.002048407406762646,0.00786866981181345,0.0056693882051192775,0.006272885004845383,0.008483772319226597,0.0003713826459852956,0.006267082151001862,0.0008356109534669151,0.0012244021609827715,0.00285500409101196,0.001764067568430154,0.0022747187066599357,0.0005628768228214635,0.0005918910920390648,0.0004990454305427409,0.0004410168921075385,0.000429411184420498,0.0022224930220682533,0.000429411184420498,0.0004410168921075385,0.0004120026228899373,0.002472015737339624,0.00047003116132513976,0.0011083450841123665,0.0009400623226502795,0.0012302050148262915,0.00047583401516865996,0.0005106511382297814,0.0004642283074816195,0.0005628768228214635,0.0003249598152371336,0.0005106511382297814,0.0003597769382982551,0.0003829883536723361,0.0003075512537065729,0.0003075512537065729,0.0003075512537065729,0.0003191569613936134,0.0003133541075500932,0.0003075512537065729
"('l', 't')",0.053763138349350675,0.10748126308208232,0.08425423690666425,0.05453962323602889,0.029135063356665387,0.038779230717291974,0.03453669735094866,0.049481218068465706,0.018044833562152546,0.007494767167068038,0.1476446625104094,0.03961760932682136,0.024189192230649772,0.004608269001372915,0.06763295897008845,0.0626645810357633,0.023362067025275143,0.03682113839436429,0.010336251716144131,0.006268146114199544,0.0015135828588147913,0.0008665121199162747,0.009452859489995724,0.007123404829961063,0.002453242105736985,0.008096824289347526,0.005964304202021111,0.006549481218068465,0.008693254709549639,0.0008271252053746258,0.006543854515991087,0.0012772613715648982,0.0016542504107492516,0.0032353536944925835,0.0021775337039454433,0.0026726834867547428,0.0010128063739281133,0.0010409398843150052,0.0009509126510769506,0.0008946456303031667,0.0008833922261484099,0.0026220431680583373,0.0008833922261484099,0.0008946456303031667,0.0008665121199162747,0.0028639913573856087,0.0009227791406900587,0.0015417163692016834,0.0013785420089577095,0.00165987711282663,0.0009284058427674371,0.0009621660552317075,0.0009171524386126802,0.0010128063739281133,0.0007821115887555986,0.0009621660552317075,0.000815871801219869,0.0008383786095293826,0.0007652314825234634,0.0007652314825234634,0.0007652314825234634,0.0007764848866782201,0.0007708581846008417,0.0007652314825234634
